Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
426.0,Johnny Furphy,20.0,IND,SG,40.0,0.0,271.0,23.0,63.0,0.365,11.0,36.0,0.306,12.0,27.0,0.444,0.452,9.0,9.0,1.0,17.0,31.0,48.0,10.0,13.0,8.0,9.0,28.0,66.0,0.0,
427.0,Jordan McLaughlin,28.0,2TM,PG,35.0,0.0,210.0,20.0,49.0,0.408,12.0,29.0,0.414,8.0,20.0,0.4,0.531,14.0,19.0,0.737,4.0,17.0,21.0,32.0,12.0,0.0,11.0,14.0,66.0,0.0,
427.0,Jordan McLaughlin,28.0,SAC,PG,28.0,0.0,190.0,16.0,44.0,0.364,10.0,26.0,0.385,6.0,18.0,0.333,0.477,11.0,16.0,0.688,4.0,17.0,21.0,24.0,11.0,0.0,11.0,13.0,53.0,0.0,
427.0,Jordan McLaughlin,28.0,SAS,PG,7.0,0.0,20.0,4.0,5.0,0.8,2.0,3.0,0.667,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,13.0,0.0,
428.0,Jaden Springer,22.0,2TM,SG,32.0,0.0,208.0,19.0,49.0,0.388,9.0,26.0,0.346,10.0,23.0,0.435,0.48,19.0,27.0,0.704,7.0,24.0,31.0,19.0,15.0,2.0,9.0,23.0,66.0,0.0,
428.0,Jaden Springer,22.0,BOS,SG,26.0,0.0,141.0,12.0,34.0,0.353,6.0,19.0,0.316,6.0,15.0,0.4,0.441,15.0,21.0,0.714,4.0,20.0,24.0,10.0,12.0,1.0,4.0,17.0,45.0,0.0,
428.0,Jaden Springer,22.0,UTA,PG,6.0,0.0,67.0,7.0,15.0,0.467,3.0,7.0,0.429,4.0,8.0,0.5,0.567,4.0,6.0,0.667,3.0,4.0,7.0,9.0,3.0,1.0,5.0,6.0,21.0,0.0,
429.0,Christian Koloko,24.0,LAL,C,29.0,0.0,246.0,28.0,43.0,0.651,0.0,2.0,0.0,28.0,41.0,0.683,0.651,7.0,8.0,0.875,28.0,36.0,64.0,12.0,7.0,8.0,7.0,31.0,63.0,0.0,
430.0,De'Anthony Melton,26.0,GSW,SG,6.0,2.0,121.0,22.0,54.0,0.407,13.0,35.0,0.371,9.0,19.0,0.474,0.528,5.0,8.0,0.625,6.0,14.0,20.0,17.0,7.0,2.0,10.0,18.0,62.0,0.0,
431.0,Dominick Barlow,21.0,ATL,SF,19.0,3.0,153.0,24.0,49.0,0.49,5.0,14.0,0.357,19.0,35.0,0.543,0.541,6.0,10.0,0.6,9.0,21.0,30.0,4.0,4.0,7.0,2.0,13.0,59.0,0.0,
432.0,Bruno Fernando,26.0,TOR,C,17.0,2.0,147.0,26.0,49.0,0.531,0.0,0.0,,26.0,49.0,0.531,0.531,6.0,8.0,0.75,21.0,30.0,51.0,18.0,4.0,9.0,14.0,27.0,58.0,0.0,
433.0,Cam Spencer,24.0,MEM,SG,13.0,0.0,147.0,18.0,40.0,0.45,9.0,23.0,0.391,9.0,17.0,0.529,0.563,13.0,13.0,1.0,7.0,13.0,20.0,17.0,6.0,1.0,5.0,15.0,58.0,0.0,
434.0,Branden Carlson,25.0,OKC,C,20.0,0.0,121.0,19.0,43.0,0.442,14.0,34.0,0.412,5.0,9.0,0.556,0.605,4.0,4.0,1.0,5.0,24.0,29.0,7.0,2.0,8.0,3.0,13.0,56.0,0.0,
435.0,Alex Len,31.0,2TM,C,41.0,4.0,311.0,24.0,47.0,0.511,1.0,6.0,0.167,23.0,41.0,0.561,0.521,7.0,13.0,0.538,29.0,46.0,75.0,34.0,8.0,20.0,12.0,42.0,56.0,0.0,
435.0,Alex Len,31.0,SAC,C,36.0,3.0,258.0,22.0,41.0,0.537,1.0,6.0,0.167,21.0,35.0,0.6,0.549,7.0,13.0,0.538,25.0,39.0,64.0,30.0,8.0,18.0,11.0,35.0,52.0,0.0,
435.0,Alex Len,31.0,LAL,C,5.0,1.0,53.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,0.0,0.0,,4.0,7.0,11.0,4.0,0.0,2.0,1.0,7.0,4.0,0.0,
436.0,Damion Lee,32.0,PHO,SG,16.0,0.0,101.0,17.0,52.0,0.327,5.0,26.0,0.192,12.0,26.0,0.462,0.375,16.0,17.0,0.941,2.0,12.0,14.0,8.0,4.0,0.0,7.0,5.0,55.0,0.0,
437.0,Reece Beekman,23.0,2TM,PG,28.0,0.0,300.0,22.0,70.0,0.314,5.0,29.0,0.172,17.0,41.0,0.415,0.35,6.0,11.0,0.545,5.0,16.0,21.0,34.0,19.0,2.0,16.0,20.0,55.0,0.0,
437.0,Reece Beekman,23.0,GSW,PG,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,
437.0,Reece Beekman,23.0,BRK,PG,26.0,0.0,296.0,21.0,69.0,0.304,5.0,29.0,0.172,16.0,40.0,0.4,0.341,6.0,11.0,0.545,4.0,16.0,20.0,33.0,18.0,2.0,16.0,19.0,53.0,0.0,
438.0,Collin Gillespie,25.0,PHO,PG,16.0,0.0,104.0,20.0,39.0,0.513,8.0,17.0,0.471,12.0,22.0,0.545,0.615,6.0,7.0,0.857,7.0,10.0,17.0,20.0,3.0,2.0,5.0,11.0,54.0,0.0,
439.0,Killian Hayes,23.0,BRK,PG,6.0,5.0,162.0,18.0,43.0,0.419,8.0,21.0,0.381,10.0,22.0,0.455,0.512,10.0,12.0,0.833,5.0,13.0,18.0,31.0,4.0,4.0,9.0,13.0,54.0,0.0,
440.0,Kobe Bufkin,21.0,ATL,SG,10.0,0.0,124.0,18.0,47.0,0.383,4.0,19.0,0.211,14.0,28.0,0.5,0.426,13.0,18.0,0.722,5.0,16.0,21.0,17.0,3.0,2.0,8.0,9.0,53.0,0.0,
441.0,Tyler Kolek,23.0,NYK,PG,30.0,0.0,152.0,18.0,49.0,0.367,11.0,30.0,0.367,7.0,19.0,0.368,0.48,6.0,6.0,1.0,2.0,13.0,15.0,22.0,7.0,1.0,9.0,13.0,53.0,0.0,
442.0,Elfrid Payton,30.0,2TM,PG,13.0,5.0,267.0,26.0,67.0,0.388,0.0,1.0,0.0,26.0,66.0,0.394,0.388,1.0,2.0,0.5,6.0,31.0,37.0,68.0,16.0,6.0,27.0,22.0,53.0,0.0,
442.0,Elfrid Payton,30.0,NOP,PG,7.0,3.0,144.0,23.0,46.0,0.5,0.0,1.0,0.0,23.0,45.0,0.511,0.5,1.0,2.0,0.5,5.0,19.0,24.0,48.0,10.0,3.0,20.0,10.0,47.0,0.0,
442.0,Elfrid Payton,30.0,CHO,PG,6.0,2.0,123.0,3.0,21.0,0.143,0.0,0.0,,3.0,21.0,0.143,0.143,0.0,0.0,,1.0,12.0,13.0,20.0,6.0,3.0,7.0,12.0,6.0,0.0,
443.0,Dario Šarić,30.0,DEN,C,15.0,4.0,203.0,19.0,56.0,0.339,7.0,26.0,0.269,12.0,30.0,0.4,0.402,7.0,10.0,0.7,14.0,35.0,49.0,22.0,7.0,1.0,14.0,18.0,52.0,0.0,
444.0,Tristan Thompson,33.0,CLE,C,33.0,0.0,237.0,23.0,53.0,0.434,0.0,3.0,0.0,23.0,50.0,0.46,0.434,5.0,22.0,0.227,22.0,70.0,92.0,21.0,1.0,8.0,11.0,27.0,51.0,0.0,
445.0,Ariel Hukporti,22.0,NYK,C,25.0,1.0,217.0,21.0,31.0,0.677,0.0,0.0,,21.0,31.0,0.677,0.677,6.0,13.0,0.462,14.0,37.0,51.0,11.0,1.0,15.0,21.0,32.0,48.0,0.0,
446.0,Patrick Baldwin Jr.,22.0,WAS,SF,22.0,0.0,101.0,17.0,33.0,0.515,11.0,21.0,0.524,6.0,12.0,0.5,0.682,2.0,4.0,0.5,5.0,17.0,22.0,2.0,3.0,2.0,5.0,5.0,47.0,0.0,
447.0,Jared Rhoden,25.0,2TM,SG,9.0,1.0,116.0,15.0,41.0,0.366,4.0,18.0,0.222,11.0,23.0,0.478,0.415,12.0,14.0,0.857,7.0,11.0,18.0,3.0,3.0,2.0,4.0,12.0,46.0,0.0,
447.0,Jared Rhoden,25.0,CHO,SG,4.0,0.0,12.0,2.0,8.0,0.25,0.0,2.0,0.0,2.0,6.0,0.333,0.25,0.0,0.0,,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,
447.0,Jared Rhoden,25.0,TOR,SG,5.0,1.0,104.0,13.0,33.0,0.394,4.0,16.0,0.25,9.0,17.0,0.529,0.455,12.0,14.0,0.857,5.0,9.0,14.0,1.0,2.0,2.0,3.0,11.0,42.0,0.0,
448.0,Tyler Smith,20.0,MIL,PF,17.0,0.0,83.0,17.0,36.0,0.472,8.0,20.0,0.4,9.0,16.0,0.563,0.583,2.0,4.0,0.5,4.0,16.0,20.0,4.0,2.0,3.0,6.0,8.0,44.0,0.0,
449.0,Drew Peterson,25.0,BOS,PF,18.0,1.0,149.0,13.0,29.0,0.448,9.0,23.0,0.391,4.0,6.0,0.667,0.603,6.0,7.0,0.857,5.0,25.0,30.0,13.0,4.0,2.0,6.0,13.0,41.0,0.0,
450.0,Dariq Whitehead,20.0,BRK,SF,10.0,0.0,59.0,13.0,27.0,0.481,12.0,23.0,0.522,1.0,4.0,0.25,0.704,1.0,3.0,0.333,1.0,5.0,6.0,1.0,3.0,1.0,6.0,2.0,39.0,0.0,
451.0,Oscar Tshiebwe,25.0,UTA,C,7.0,0.0,100.0,15.0,23.0,0.652,0.0,0.0,,15.0,23.0,0.652,0.652,9.0,12.0,0.75,16.0,36.0,52.0,3.0,6.0,0.0,2.0,14.0,39.0,0.0,
452.0,Jeenathan Williams,25.0,HOU,SG,12.0,0.0,77.0,16.0,36.0,0.444,4.0,15.0,0.267,12.0,21.0,0.571,0.5,3.0,4.0,0.75,1.0,5.0,6.0,4.0,5.0,4.0,9.0,10.0,39.0,0.0,
453.0,Chris Duarte,27.0,CHI,SG,17.0,0.0,74.0,12.0,26.0,0.462,6.0,15.0,0.4,6.0,11.0,0.545,0.577,6.0,8.0,0.75,5.0,15.0,20.0,9.0,0.0,0.0,1.0,7.0,36.0,0.0,
454.0,Isaiah Jackson,23.0,IND,C,5.0,1.0,84.0,14.0,23.0,0.609,0.0,0.0,,14.0,23.0,0.609,0.609,7.0,14.0,0.5,11.0,17.0,28.0,5.0,3.0,8.0,5.0,14.0,35.0,0.0,
455.0,Adam Flagler,25.0,OKC,SG,25.0,0.0,103.0,13.0,57.0,0.228,8.0,46.0,0.174,5.0,11.0,0.455,0.298,0.0,0.0,,3.0,6.0,9.0,0.0,5.0,2.0,1.0,10.0,34.0,0.0,
456.0,AJ Johnson,20.0,2TM,SG,12.0,0.0,98.0,13.0,35.0,0.371,4.0,14.0,0.286,9.0,21.0,0.429,0.429,3.0,4.0,0.75,1.0,11.0,12.0,18.0,2.0,0.0,5.0,6.0,33.0,0.0,
456.0,AJ Johnson,20.0,MIL,SG,7.0,0.0,44.0,8.0,19.0,0.421,3.0,5.0,0.6,5.0,14.0,0.357,0.5,1.0,2.0,0.5,0.0,7.0,7.0,7.0,1.0,0.0,4.0,0.0,20.0,0.0,
456.0,AJ Johnson,20.0,WAS,SG,5.0,0.0,54.0,5.0,16.0,0.313,1.0,9.0,0.111,4.0,7.0,0.571,0.344,2.0,2.0,1.0,1.0,4.0,5.0,11.0,1.0,0.0,1.0,6.0,13.0,0.0,
457.0,Enrique Freeman,24.0,IND,PF,19.0,1.0,139.0,12.0,25.0,0.48,1.0,6.0,0.167,11.0,19.0,0.579,0.5,7.0,13.0,0.538,6.0,13.0,19.0,8.0,2.0,2.0,5.0,18.0,32.0,0.0,
458.0,Elijah Harkless,24.0,UTA,SG,10.0,0.0,138.0,11.0,35.0,0.314,7.0,25.0,0.28,4.0,10.0,0.4,0.414,3.0,6.0,0.5,9.0,12.0,21.0,8.0,10.0,1.0,3.0,18.0,32.0,0.0,
459.0,Josh Richardson,31.0,MIA,SG,8.0,0.0,150.0,11.0,38.0,0.289,6.0,22.0,0.273,5.0,16.0,0.313,0.368,4.0,4.0,1.0,6.0,6.0,12.0,12.0,8.0,1.0,8.0,17.0,32.0,0.0,
460.0,JT Thor,22.0,2TM,PF,10.0,0.0,50.0,10.0,18.0,0.556,4.0,8.0,0.5,6.0,10.0,0.6,0.667,7.0,8.0,0.875,6.0,5.0,11.0,1.0,2.0,3.0,6.0,7.0,31.0,0.0,
460.0,JT Thor,22.0,CLE,PF,9.0,0.0,42.0,9.0,15.0,0.6,3.0,6.0,0.5,6.0,9.0,0.667,0.7,7.0,8.0,0.875,3.0,3.0,6.0,1.0,2.0,3.0,6.0,6.0,28.0,0.0,
460.0,JT Thor,22.0,WAS,PF,1.0,0.0,8.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,
461.0,Xavier Tillman Sr.,26.0,BOS,C,29.0,1.0,207.0,12.0,46.0,0.261,5.0,27.0,0.185,7.0,19.0,0.368,0.315,1.0,2.0,0.5,9.0,29.0,38.0,7.0,9.0,5.0,12.0,16.0,30.0,0.0,
462.0,Colin Castleton,24.0,2TM,C,13.0,0.0,122.0,9.0,24.0,0.375,0.0,5.0,0.0,9.0,19.0,0.474,0.375,11.0,13.0,0.846,12.0,19.0,31.0,8.0,3.0,3.0,4.0,17.0,29.0,0.0,
462.0,Colin Castleton,24.0,MEM,C,10.0,0.0,46.0,2.0,10.0,0.2,0.0,4.0,0.0,2.0,6.0,0.333,0.2,10.0,11.0,0.909,3.0,6.0,9.0,0.0,1.0,1.0,1.0,6.0,14.0,0.0,
462.0,Colin Castleton,24.0,TOR,C,3.0,0.0,76.0,7.0,14.0,0.5,0.0,1.0,0.0,7.0,13.0,0.538,0.5,1.0,2.0,0.5,9.0,13.0,22.0,8.0,2.0,2.0,3.0,11.0,15.0,0.0,
463.0,Kevin Knox,25.0,GSW,SF,7.0,0.0,51.0,11.0,24.0,0.458,3.0,11.0,0.273,8.0,13.0,0.615,0.521,3.0,4.0,0.75,6.0,5.0,11.0,4.0,1.0,4.0,1.0,5.0,28.0,0.0,
464.0,Matt Ryan,27.0,NYK,SF,19.0,0.0,68.0,10.0,31.0,0.323,6.0,19.0,0.316,4.0,12.0,0.333,0.419,2.0,2.0,1.0,0.0,8.0,8.0,3.0,2.0,0.0,3.0,1.0,28.0,0.0,
465.0,TyTy Washington Jr.,23.0,PHO,PG,10.0,0.0,93.0,11.0,36.0,0.306,3.0,18.0,0.167,8.0,18.0,0.444,0.347,3.0,4.0,0.75,4.0,8.0,12.0,12.0,3.0,0.0,3.0,3.0,28.0,0.0,
466.0,Baylor Scheierman,24.0,BOS,SG,17.0,0.0,132.0,9.0,35.0,0.257,4.0,23.0,0.174,5.0,12.0,0.417,0.314,5.0,6.0,0.833,5.0,20.0,25.0,12.0,5.0,0.0,1.0,9.0,27.0,0.0,
467.0,Pacome Dadiet,19.0,NYK,SG,14.0,0.0,95.0,9.0,27.0,0.333,6.0,17.0,0.353,3.0,10.0,0.3,0.444,2.0,3.0,0.667,0.0,14.0,14.0,5.0,3.0,2.0,2.0,5.0,26.0,0.0,
468.0,Markelle Fultz,26.0,SAC,PG,9.0,0.0,76.0,12.0,28.0,0.429,1.0,4.0,0.25,11.0,24.0,0.458,0.446,1.0,1.0,1.0,2.0,5.0,7.0,9.0,5.0,1.0,10.0,4.0,26.0,0.0,
469.0,Colby Jones,22.0,SAC,SG,24.0,0.0,130.0,11.0,26.0,0.423,4.0,10.0,0.4,7.0,16.0,0.438,0.5,0.0,0.0,,8.0,15.0,23.0,7.0,6.0,7.0,7.0,13.0,26.0,0.0,
470.0,Bronny James,20.0,LAL,SG,18.0,0.0,76.0,8.0,31.0,0.258,3.0,15.0,0.2,5.0,16.0,0.313,0.306,6.0,9.0,0.667,1.0,7.0,8.0,8.0,4.0,2.0,6.0,6.0,25.0,0.0,
471.0,Jazian Gortman,21.0,DAL,PG,16.0,0.0,57.0,9.0,23.0,0.391,4.0,11.0,0.364,5.0,12.0,0.417,0.478,2.0,4.0,0.5,1.0,4.0,5.0,6.0,2.0,1.0,5.0,9.0,24.0,0.0,
472.0,Yuki Kawamura,23.0,MEM,PG,20.0,0.0,63.0,8.0,22.0,0.364,4.0,16.0,0.25,4.0,6.0,0.667,0.455,4.0,6.0,0.667,0.0,7.0,7.0,14.0,1.0,0.0,4.0,7.0,24.0,0.0,
473.0,Kylor Kelley,27.0,DAL,C,8.0,1.0,67.0,10.0,13.0,0.769,0.0,0.0,,10.0,13.0,0.769,0.769,4.0,6.0,0.667,8.0,13.0,21.0,2.0,0.0,2.0,1.0,8.0,24.0,0.0,
474.0,Daeqwon Plowden,26.0,ATL,SG,2.0,0.0,33.0,8.0,10.0,0.8,6.0,8.0,0.75,2.0,2.0,1.0,1.1,2.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,5.0,24.0,0.0,
475.0,Alex Ducas,24.0,OKC,SG,17.0,0.0,76.0,8.0,22.0,0.364,7.0,16.0,0.438,1.0,6.0,0.167,0.523,0.0,0.0,,5.0,10.0,15.0,2.0,2.0,0.0,3.0,7.0,23.0,0.0,
476.0,Mason Jones,26.0,SAC,SG,9.0,0.0,43.0,9.0,18.0,0.5,1.0,8.0,0.125,8.0,10.0,0.8,0.528,4.0,5.0,0.8,2.0,6.0,8.0,10.0,0.0,1.0,1.0,3.0,23.0,0.0,
477.0,Mitchell Robinson,26.0,NYK,C,5.0,1.0,70.0,10.0,15.0,0.667,0.0,0.0,,10.0,15.0,0.667,0.667,3.0,3.0,1.0,11.0,10.0,21.0,2.0,5.0,1.0,3.0,8.0,23.0,0.0,
478.0,Markieff Morris,35.0,2TM,PF,10.0,0.0,61.0,8.0,32.0,0.25,5.0,20.0,0.25,3.0,12.0,0.25,0.328,2.0,2.0,1.0,0.0,9.0,9.0,7.0,1.0,1.0,3.0,5.0,23.0,0.0,
478.0,Markieff Morris,35.0,DAL,PF,7.0,0.0,41.0,5.0,22.0,0.227,2.0,13.0,0.154,3.0,9.0,0.333,0.273,0.0,0.0,,0.0,8.0,8.0,4.0,1.0,1.0,2.0,2.0,12.0,0.0,
478.0,Markieff Morris,35.0,LAL,PF,3.0,0.0,20.0,3.0,10.0,0.3,3.0,7.0,0.429,0.0,3.0,0.0,0.45,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,11.0,0.0,
479.0,Sidy Cissoko,20.0,2TM,SF,20.0,0.0,60.0,9.0,18.0,0.5,3.0,7.0,0.429,6.0,11.0,0.545,0.583,1.0,6.0,0.167,4.0,7.0,11.0,6.0,1.0,0.0,3.0,7.0,22.0,0.0,
479.0,Sidy Cissoko,20.0,SAS,SF,17.0,0.0,54.0,9.0,18.0,0.5,3.0,7.0,0.429,6.0,11.0,0.545,0.583,1.0,6.0,0.167,3.0,7.0,10.0,6.0,1.0,0.0,2.0,6.0,22.0,0.0,
479.0,Sidy Cissoko,20.0,POR,SF,3.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
480.0,Lamar Stevens,27.0,MEM,PF,5.0,0.0,47.0,7.0,17.0,0.412,4.0,9.0,0.444,3.0,8.0,0.375,0.529,4.0,6.0,0.667,1.0,11.0,12.0,3.0,2.0,1.0,2.0,5.0,22.0,0.0,
481.0,Jae Crowder,34.0,SAC,PF,7.0,2.0,92.0,6.0,17.0,0.353,3.0,12.0,0.25,3.0,5.0,0.6,0.441,5.0,6.0,0.833,6.0,11.0,17.0,4.0,3.0,0.0,4.0,10.0,20.0,0.0,
482.0,Alex Reese,25.0,2TM,PF,5.0,0.0,49.0,7.0,14.0,0.5,2.0,8.0,0.25,5.0,6.0,0.833,0.571,3.0,5.0,0.6,6.0,10.0,16.0,1.0,5.0,3.0,2.0,4.0,19.0,0.0,
482.0,Alex Reese,25.0,OKC,PF,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
482.0,Alex Reese,25.0,PHI,PF,4.0,0.0,47.0,6.0,13.0,0.462,2.0,8.0,0.25,4.0,5.0,0.8,0.538,3.0,5.0,0.6,5.0,10.0,15.0,1.0,5.0,3.0,2.0,4.0,17.0,0.0,
483.0,Trey Alexander,21.0,DEN,SG,18.0,0.0,79.0,7.0,24.0,0.292,2.0,10.0,0.2,5.0,14.0,0.357,0.333,2.0,2.0,1.0,0.0,9.0,9.0,7.0,1.0,1.0,3.0,8.0,18.0,0.0,
484.0,Leonard Miller,21.0,MIN,SF,10.0,0.0,27.0,5.0,14.0,0.357,0.0,5.0,0.0,5.0,9.0,0.556,0.357,8.0,8.0,1.0,3.0,8.0,11.0,0.0,2.0,1.0,2.0,2.0,18.0,0.0,
485.0,Chris Livingston,21.0,MIL,SF,14.0,1.0,69.0,6.0,15.0,0.4,0.0,5.0,0.0,6.0,10.0,0.6,0.4,5.0,8.0,0.625,7.0,15.0,22.0,2.0,5.0,0.0,5.0,5.0,17.0,0.0,
486.0,Malachi Flynn,26.0,CHO,PG,4.0,0.0,44.0,5.0,13.0,0.385,1.0,4.0,0.25,4.0,9.0,0.444,0.423,5.0,6.0,0.833,3.0,4.0,7.0,7.0,3.0,0.0,4.0,4.0,16.0,0.0,
487.0,Keshad Johnson,23.0,MIA,SF,10.0,0.0,57.0,7.0,12.0,0.583,1.0,4.0,0.25,6.0,8.0,0.75,0.625,1.0,6.0,0.167,2.0,15.0,17.0,3.0,1.0,4.0,3.0,5.0,16.0,0.0,
488.0,Jackson Rowe,28.0,GSW,PF,5.0,0.0,43.0,6.0,15.0,0.4,2.0,9.0,0.222,4.0,6.0,0.667,0.467,2.0,4.0,0.5,0.0,8.0,8.0,3.0,3.0,0.0,1.0,4.0,16.0,0.0,
489.0,PJ Hall,22.0,DEN,C,15.0,0.0,46.0,6.0,14.0,0.429,0.0,5.0,0.0,6.0,9.0,0.667,0.429,3.0,4.0,0.75,4.0,12.0,16.0,3.0,0.0,2.0,2.0,6.0,15.0,0.0,
490.0,Joe Ingles,37.0,MIN,SF,18.0,0.0,108.0,6.0,20.0,0.3,3.0,13.0,0.231,3.0,7.0,0.429,0.375,0.0,0.0,,2.0,9.0,11.0,22.0,2.0,0.0,8.0,10.0,15.0,0.0,
491.0,E.J. Liddell,24.0,CHI,PF,7.0,0.0,33.0,5.0,10.0,0.5,3.0,8.0,0.375,2.0,2.0,1.0,0.65,2.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,2.0,8.0,15.0,0.0,
492.0,Pete Nance,24.0,PHI,C,7.0,0.0,68.0,5.0,15.0,0.333,4.0,12.0,0.333,1.0,3.0,0.333,0.467,1.0,2.0,0.5,2.0,8.0,10.0,3.0,1.0,0.0,0.0,10.0,15.0,0.0,
493.0,Taylor Hendricks,21.0,UTA,PF,3.0,3.0,75.0,4.0,18.0,0.222,3.0,12.0,0.25,1.0,6.0,0.167,0.306,3.0,4.0,0.75,5.0,10.0,15.0,2.0,5.0,4.0,2.0,8.0,14.0,0.0,
494.0,Jack McVeigh,28.0,HOU,PF,7.0,0.0,28.0,5.0,13.0,0.385,4.0,10.0,0.4,1.0,3.0,0.333,0.538,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,14.0,0.0,
495.0,Armel Traoré,22.0,LAL,SF,9.0,0.0,67.0,6.0,19.0,0.316,0.0,7.0,0.0,6.0,12.0,0.5,0.316,2.0,7.0,0.286,2.0,13.0,15.0,1.0,4.0,2.0,3.0,6.0,14.0,0.0,
496.0,Bryce McGowens,22.0,POR,SG,10.0,0.0,23.0,4.0,8.0,0.5,0.0,3.0,0.0,4.0,5.0,0.8,0.5,5.0,6.0,0.833,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,13.0,0.0,
497.0,Isaiah Crawford,23.0,SAC,SF,8.0,0.0,32.0,5.0,8.0,0.625,1.0,3.0,0.333,4.0,5.0,0.8,0.688,1.0,2.0,0.5,1.0,7.0,8.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,
498.0,JD Davison,22.0,BOS,PG,9.0,0.0,39.0,3.0,9.0,0.333,2.0,6.0,0.333,1.0,3.0,0.333,0.444,4.0,5.0,0.8,0.0,3.0,3.0,3.0,2.0,0.0,6.0,1.0,12.0,0.0,
499.0,Stanley Umude,25.0,MIL,SG,20.0,0.0,65.0,4.0,23.0,0.174,2.0,13.0,0.154,2.0,10.0,0.2,0.217,2.0,4.0,0.5,4.0,11.0,15.0,3.0,3.0,3.0,2.0,6.0,12.0,0.0,
500.0,Cam Christie,19.0,LAC,SG,6.0,0.0,31.0,4.0,12.0,0.333,2.0,8.0,0.25,2.0,4.0,0.5,0.417,1.0,2.0,0.5,1.0,5.0,6.0,2.0,2.0,0.0,2.0,2.0,11.0,0.0,
501.0,Garrett Temple,38.0,TOR,SG,19.0,0.0,84.0,3.0,18.0,0.167,1.0,9.0,0.111,2.0,9.0,0.222,0.194,4.0,4.0,1.0,3.0,10.0,13.0,13.0,8.0,2.0,4.0,10.0,11.0,0.0,
502.0,N'Faly Dante,23.0,HOU,C,1.0,0.0,19.0,4.0,6.0,0.667,0.0,0.0,,4.0,6.0,0.667,0.667,2.0,3.0,0.667,4.0,5.0,9.0,1.0,0.0,2.0,1.0,4.0,10.0,0.0,
503.0,Nae'Qwan Tomlin,24.0,CLE,PF,3.0,0.0,14.0,4.0,8.0,0.5,0.0,2.0,0.0,4.0,6.0,0.667,0.5,2.0,3.0,0.667,1.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,
504.0,Maxwell Lewis,22.0,2TM,SF,13.0,0.0,51.0,4.0,13.0,0.308,2.0,4.0,0.5,2.0,9.0,0.222,0.385,0.0,0.0,,3.0,7.0,10.0,3.0,1.0,0.0,3.0,3.0,10.0,0.0,
504.0,Maxwell Lewis,22.0,LAL,SF,7.0,0.0,29.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,0.0,0.0,,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,
504.0,Maxwell Lewis,22.0,BRK,SF,6.0,0.0,22.0,2.0,7.0,0.286,2.0,4.0,0.5,0.0,3.0,0.0,0.429,0.0,0.0,,1.0,7.0,8.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,
505.0,Vlatko Čančar,27.0,DEN,PF,5.0,0.0,36.0,4.0,7.0,0.571,1.0,2.0,0.5,3.0,5.0,0.6,0.643,0.0,0.0,,3.0,5.0,8.0,0.0,0.0,1.0,2.0,4.0,9.0,0.0,
506.0,Trentyn Flowers,19.0,LAC,SF,2.0,0.0,16.0,4.0,9.0,0.444,0.0,2.0,0.0,4.0,7.0,0.571,0.444,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,
507.0,Lester Quiñones,24.0,PHI,SG,4.0,0.0,17.0,4.0,8.0,0.5,0.0,3.0,0.0,4.0,5.0,0.8,0.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0,
