Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
447.0,Blake Wesley,21.0,SAS,SG,40.0,0.0,8.3,1.1,2.4,0.468,0.2,0.7,0.231,1.0,1.7,0.559,0.5,0.5,0.7,0.667,0.2,0.5,0.6,1.8,0.4,0.1,0.8,0.5,2.8,
448.0,Trey Jemison,25.0,2TM,C,31.0,0.0,10.9,1.2,2.2,0.537,0.0,0.0,,1.2,2.2,0.537,0.537,0.4,1.0,0.387,1.2,1.6,2.8,0.5,0.3,0.5,0.5,2.0,2.7,
448.0,Trey Jemison,25.0,NOP,C,16.0,0.0,10.4,0.9,2.0,0.469,0.0,0.0,,0.9,2.0,0.469,0.469,0.5,1.3,0.381,1.4,1.4,2.8,0.6,0.4,0.4,0.6,1.7,2.4,
448.0,Trey Jemison,25.0,LAL,C,15.0,0.0,11.4,1.4,2.3,0.6,0.0,0.0,,1.4,2.3,0.6,0.6,0.3,0.7,0.4,0.9,1.9,2.9,0.3,0.1,0.5,0.5,2.4,3.1,
449.0,Mason Jones,26.0,SAC,SG,9.0,0.0,4.8,1.0,2.0,0.5,0.1,0.9,0.125,0.9,1.1,0.8,0.528,0.4,0.6,0.8,0.2,0.7,0.9,1.1,0.0,0.1,0.1,0.3,2.6,
450.0,Tyler Smith,20.0,MIL,PF,17.0,0.0,4.9,1.0,2.1,0.472,0.5,1.2,0.4,0.5,0.9,0.563,0.583,0.1,0.2,0.5,0.2,0.9,1.2,0.2,0.1,0.2,0.4,0.5,2.6,
451.0,Pat Spencer,28.0,GSW,PG,30.0,0.0,6.8,1.1,2.8,0.393,0.1,0.6,0.118,1.0,2.2,0.463,0.405,0.4,0.5,0.733,0.5,0.9,1.4,1.3,0.4,0.1,0.5,0.6,2.6,
452.0,Delon Wright,32.0,2TM,PG,30.0,2.0,14.1,0.8,2.8,0.282,0.4,1.7,0.255,0.4,1.1,0.324,0.359,0.4,0.7,0.55,0.5,1.1,1.6,1.7,0.8,0.3,0.5,0.6,2.4,
452.0,Delon Wright,32.0,MIL,PG,26.0,2.0,15.6,0.8,3.2,0.268,0.5,1.9,0.245,0.4,1.3,0.303,0.341,0.3,0.6,0.563,0.6,1.2,1.8,1.8,0.9,0.3,0.5,0.7,2.5,
452.0,Delon Wright,32.0,NYK,PG,4.0,0.0,4.8,0.5,0.8,0.667,0.3,0.5,0.5,0.3,0.3,1.0,0.833,0.5,1.0,0.5,0.3,0.5,0.8,0.5,0.3,0.3,0.3,0.0,1.8,
453.0,Kobe Brown,25.0,LAC,PF,28.0,0.0,7.6,1.0,2.1,0.483,0.1,0.7,0.2,0.9,1.4,0.625,0.517,0.1,0.2,0.8,0.6,1.3,1.9,0.6,0.1,0.1,0.3,0.6,2.4,
454.0,Johnny Davis,22.0,WAS,SG,34.0,0.0,7.1,0.9,2.3,0.41,0.2,0.9,0.241,0.7,1.4,0.51,0.455,0.3,0.4,0.6,0.3,0.8,1.1,0.3,0.4,0.2,0.2,0.5,2.4,
455.0,John Konchar,28.0,MEM,SG,34.0,4.0,12.5,0.9,2.1,0.417,0.5,1.5,0.32,0.4,0.6,0.636,0.528,0.1,0.2,0.833,0.9,2.5,3.3,0.9,0.5,0.4,0.4,0.8,2.4,
456.0,Markieff Morris,35.0,2TM,PF,10.0,0.0,6.1,0.8,3.2,0.25,0.5,2.0,0.25,0.3,1.2,0.25,0.328,0.2,0.2,1.0,0.0,0.9,0.9,0.7,0.1,0.1,0.3,0.5,2.3,
456.0,Markieff Morris,35.0,DAL,PF,7.0,0.0,5.9,0.7,3.1,0.227,0.3,1.9,0.154,0.4,1.3,0.333,0.273,0.0,0.0,,0.0,1.1,1.1,0.6,0.1,0.1,0.3,0.3,1.7,
456.0,Markieff Morris,35.0,LAL,PF,3.0,0.0,6.7,1.0,3.3,0.3,1.0,2.3,0.429,0.0,1.0,0.0,0.45,0.7,0.7,1.0,0.0,0.3,0.3,1.0,0.0,0.0,0.3,1.0,3.7,
457.0,Josh Minott,22.0,MIN,SF,37.0,0.0,6.3,0.9,2.0,0.446,0.2,0.9,0.242,0.7,1.1,0.61,0.5,0.3,0.4,0.846,0.2,0.8,1.0,0.4,0.4,0.3,0.2,0.8,2.3,
458.0,Drew Peterson,25.0,BOS,PF,18.0,1.0,8.3,0.7,1.6,0.448,0.5,1.3,0.391,0.2,0.3,0.667,0.603,0.3,0.4,0.857,0.3,1.4,1.7,0.7,0.2,0.1,0.3,0.7,2.3,
459.0,Lester Quiñones,24.0,PHI,SG,4.0,0.0,4.3,1.0,2.0,0.5,0.0,0.8,0.0,1.0,1.3,0.8,0.5,0.3,0.3,1.0,0.8,0.3,1.0,0.3,0.0,0.0,1.0,0.0,2.3,
460.0,Colin Castleton,24.0,2TM,C,13.0,0.0,9.4,0.7,1.8,0.375,0.0,0.4,0.0,0.7,1.5,0.474,0.375,0.8,1.0,0.846,0.9,1.5,2.4,0.6,0.2,0.2,0.3,1.3,2.2,
460.0,Colin Castleton,24.0,MEM,C,10.0,0.0,4.6,0.2,1.0,0.2,0.0,0.4,0.0,0.2,0.6,0.333,0.2,1.0,1.1,0.909,0.3,0.6,0.9,0.0,0.1,0.1,0.1,0.6,1.4,
460.0,Colin Castleton,24.0,TOR,C,3.0,0.0,25.3,2.3,4.7,0.5,0.0,0.3,0.0,2.3,4.3,0.538,0.5,0.3,0.7,0.5,3.0,4.3,7.3,2.7,0.7,0.7,1.0,3.7,5.0,
461.0,MarJon Beauchamp,24.0,3TM,SF,30.0,0.0,4.8,0.8,1.9,0.404,0.3,0.9,0.385,0.4,1.0,0.419,0.491,0.4,0.5,0.688,0.3,0.9,1.2,0.3,0.1,0.0,0.5,0.4,2.2,
461.0,MarJon Beauchamp,24.0,MIL,SF,26.0,0.0,4.7,0.7,1.8,0.383,0.3,0.8,0.333,0.4,1.0,0.423,0.457,0.3,0.5,0.75,0.3,1.0,1.2,0.3,0.1,0.0,0.5,0.4,2.0,
461.0,MarJon Beauchamp,24.0,LAC,SF,3.0,0.0,5.7,1.3,2.3,0.571,0.7,1.0,0.667,0.7,1.3,0.5,0.714,0.7,1.3,0.5,0.7,0.3,1.0,0.7,0.0,0.0,0.3,0.7,4.0,
461.0,MarJon Beauchamp,24.0,NYK,SF,1.0,0.0,5.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,
462.0,Dillon Jones,23.0,OKC,SF,39.0,0.0,9.1,0.8,2.4,0.34,0.3,1.3,0.204,0.6,1.2,0.489,0.394,0.3,0.5,0.55,0.6,1.4,2.0,1.0,0.2,0.1,0.4,0.9,2.2,
463.0,Christian Koloko,24.0,LAL,C,29.0,0.0,8.5,1.0,1.5,0.651,0.0,0.1,0.0,1.0,1.4,0.683,0.651,0.2,0.3,0.875,1.0,1.2,2.2,0.4,0.2,0.3,0.2,1.1,2.2,
464.0,Rayan Rupert,20.0,POR,SG,41.0,0.0,7.5,0.8,2.0,0.39,0.2,0.9,0.27,0.5,1.1,0.489,0.451,0.4,0.5,0.75,0.5,0.6,1.1,0.4,0.2,0.0,0.5,0.6,2.2,
465.0,Jaden Springer,22.0,2TM,SG,32.0,0.0,6.5,0.6,1.5,0.388,0.3,0.8,0.346,0.3,0.7,0.435,0.48,0.6,0.8,0.704,0.2,0.8,1.0,0.6,0.5,0.1,0.3,0.7,2.1,
465.0,Jaden Springer,22.0,BOS,SG,26.0,0.0,5.4,0.5,1.3,0.353,0.2,0.7,0.316,0.2,0.6,0.4,0.441,0.6,0.8,0.714,0.2,0.8,0.9,0.4,0.5,0.0,0.2,0.7,1.7,
465.0,Jaden Springer,22.0,UTA,PG,6.0,0.0,11.2,1.2,2.5,0.467,0.5,1.2,0.429,0.7,1.3,0.5,0.567,0.7,1.0,0.667,0.5,0.7,1.2,1.5,0.5,0.2,0.8,1.0,3.5,
466.0,Patrick Baldwin Jr.,22.0,WAS,SF,22.0,0.0,4.6,0.8,1.5,0.515,0.5,1.0,0.524,0.3,0.5,0.5,0.682,0.1,0.2,0.5,0.2,0.8,1.0,0.1,0.1,0.1,0.2,0.2,2.1,
467.0,Chris Duarte,27.0,CHI,SG,17.0,0.0,4.4,0.7,1.5,0.462,0.4,0.9,0.4,0.4,0.6,0.545,0.577,0.4,0.5,0.75,0.3,0.9,1.2,0.5,0.0,0.0,0.1,0.4,2.1,
468.0,Cory Joseph,33.0,ORL,PG,35.0,1.0,7.9,0.7,2.1,0.361,0.5,1.5,0.346,0.2,0.6,0.4,0.486,0.1,0.2,0.667,0.2,0.6,0.8,0.9,0.3,0.1,0.3,0.6,2.1,
469.0,E.J. Liddell,24.0,CHI,PF,7.0,0.0,4.7,0.7,1.4,0.5,0.4,1.1,0.375,0.3,0.3,1.0,0.65,0.3,0.3,1.0,0.1,0.6,0.7,0.4,0.1,0.1,0.3,1.1,2.1,
470.0,Pete Nance,24.0,PHI,C,7.0,0.0,9.7,0.7,2.1,0.333,0.6,1.7,0.333,0.1,0.4,0.333,0.467,0.1,0.3,0.5,0.3,1.1,1.4,0.4,0.1,0.0,0.0,1.4,2.1,
